"","ID","X.x","locality","sites","region","area","biomassarea1","biomassarea2","biomassarea","lon","lat","grav_total","Age_of_protection","Class","distprox","X.y","pare5in","pare15in","pare5inN","pare15inN","pare5out","pare15out","pare5outN","pare15outN","pare5btw","pare15btw","pare5LR","pare15LR","parein","pare25in","pareinN","pare25inN","pareout","pare25out","pareoutN","pare25outN","parebtw","pare25btw","pare25LR","pareLR","crypto5in","crypto15in","crypto35in","crypto5inN","crypto15inN","crypto35inN","crypto5out","crypto15out","crypto35out","crypto5outN","crypto15outN","crypto35outN","crypto5btw","crypto15btw","crypto35btw","crypto5LR","crypto15LR","crypto35LR","cryptoin","cryptoinN","cryptoout","cryptooutN","cryptobtw","cryptoLR","transi5in","transi15in","transi35in","transi5inN","transi15inN","transi35inN","transi5out","transi15out","transi35out","transi5outN","transi15outN","transi35outN","transi5btw","transi15btw","transi35btw","transi5LR","transi15LR","transi35LR","transiin","transiinN","transiout","transioutN","transibtw","transiLR","residin","resid5in","resid15in","resid35in","residinN","resid5inN","resid15inN","resid35inN","residout","resid5out","resid15out","resid35out","residoutN","resid5outN","resid15outN","resid35outN","residbtw","resid5btw","resid15btw","resid35btw","residLR","resid5LR","resid15LR","resid35LR","TotalinN","TotaloutN","Totalbtw","TotalLR","logbiomassarea"
"203","V3831",274,"northern_gbr","northern_gbr_1","sw_pacific",20000,384.268054391321,384.268054391321,549.629099730671,145.4528,-14.6691,0.66171948,19,"Restricted",8.40899857745288,7953,50,60,0.00337769371073431,0.00405323245288117,120,142,0.00810646490576235,0.00959265013848544,48118.7782778043,64565.5212102256,0,0,48,63,0.00324258596230494,0.00425589407552523,126,117,0.00851178815105046,0.00790380328311829,14380.1869138971,13104.4448379642,0,0,172,41,14,0.011619266364926,0.00276970884280213,0.000945754239005607,175,27,12,0.0118219279875701,0.00182395460379653,0.000810646490576235,33236.8111861795,87827.4999999999,2237.23333333333,0,0,0,102,0.00689049516989799,123,0.0083091265284064,16728.596453222,0,5,5,0,0.000337769371073431,0.000337769371073431,0,42,36,28,0.00283726271701682,0.0024319394717287,0.00189150847801121,775.062295074608,379.999938476579,0,0,0,0,4,0.000270215496858745,24,0.00162129298115247,533.636190830543,0,48,179,220,89,0.00324258596230494,0.0120921434844288,0.014861852327231,0.00601229480510707,126,169,178,146,0.00851178815105046,0.011416604742282,0.0120245896102141,0.00986286563534419,14380.1869138971,14252.6472357956,51770.7878555501,8149.65321401512,0,0,0,0,0.0606633790447882,0.080524218063906,324418.439384419,0,6.3092436866147
"204","V3922",68,"central_gbr","central_gbr_27","sw_pacific",2000,213.455652442631,213.455652442631,215.055284286761,145.785,-16.2122,4.321748627,15,"Restricted",5.55112297176608,8054,88,75,0.00594474093089239,0.00506654056610147,68,60,0.00459366344659866,0.00405323245288117,5316.00371171988,709.050061741888,8,0,212,72,0.0143214213335135,0.00486387894345741,50,36,0.00337769371073431,0.0024319394717287,19409.966662029,10830.3315664176,0,0,97,10,8,0.00655272579882456,0.000675538742146862,0.00054043099371749,106,14,6,0.00716071066675674,0.000945754239005607,0.000405323245288117,6500.62420075681,11230.5333333333,21260.95,24,0,0,134,0.00905221914476795,47,0.00317503208809025,3438.06793132908,0,13,0,4,0.000878200364790921,0,0.000270215496858745,34,10,10,0.00229683172329933,0.000675538742146862,0.000675538742146862,35086.0305555555,0,3.49761904761905,0,0,0,8,0.00054043099371749,12,0.000810646490576235,3202.35228115928,0,212,96,97,229,0.0143214213335135,0.00648517192460988,0.00655272579882456,0.0154698371951631,50,105,95,71,0.00337769371073431,0.00709315679254205,0.00641761805039519,0.00479632506924272,19409.966662029,1108.54063226835,18797.5131876994,2463.15562682719,0,35,0,0,0.0533000067553874,0.041545632642032,113306.230495368,67,5.3708951312913
"205","V3928",72,"central_gbr","central_gbr_7","sw_pacific",1500,146.301671208201,146.301671208201,150.52504853829,145.8175,-15.9682,2.628967975,15,"Closed",6.05603040084097,8060,139,165,0.00938998851584138,0.0111463892454232,94,83,0.0063500641761805,0.00560697155981896,151728.349935734,496264.984118654,154,30,174,98,0.0117543741133554,0.00662027967303925,44,30,0.00297237046544619,0.00202661622644059,309403.167967649,231533.328467721,0,0,297,45,25,0.0200635006417618,0.00303992433966088,0.00168884685536716,126,14,5,0.00851178815105046,0.000945754239005607,0.000337769371073431,53852.7572857224,269353.646428572,227350.315476191,87,47,0,203,0.0137134364655813,46,0.00310747821387557,494187.884921693,5,53,61,32,0.00358035533337837,0.00412078632709586,0.00216172397486996,32,13,8,0.00216172397486996,0.000878200364790921,0.00054043099371749,139250.572845126,1497.39859959808,31611.4013005326,0,0,0,21,0.00141863135850841,5,0.000337769371073431,13113.4234881438,0,174,311,359,273,0.0117543741133554,0.0210092548807674,0.0242518408430724,0.0184422076606093,44,122,115,65,0.00297237046544619,0.00824157265419172,0.00776869553468891,0.0043910018239546,309403.167967649,65024.5740626696,76627.7716963188,351098.470377525,0,34,9,0,0.125515098290887,0.0477605890697832,2095193.57059436,361,5.01412950581045
"206","V3971",314,"queensland_(other)","queensland_(other)_19","sw_pacific",3000,815.847407846636,815.847407846636,899.420225983384,143.0928,-10.5209,0.847466041,0,"Fished",6.71893177375788,8108,29,31,0.0019590623522259,0.00209417010065527,71,103,0.00479632506924272,0.00695804904411268,11916.060521847,2866.04419437445,0,3,16,21,0.00108086198743498,0.00141863135850841,52,59,0.00351280145916368,0.00398567857866649,363.017785467449,1889.82413810501,0,0,52,3,1,0.00351280145916368,0.000202661622644059,6.75538742146862e-05,105,19,9,0.00709315679254205,0.00128352361007904,0.000607984867932176,5385.87707695934,283.166666666667,2708.41666666667,1,0,0,38,0.00256704722015808,62,0.00418834020131055,509.547120666662,0,5,5,14,0.000337769371073431,0.000337769371073431,0.000945754239005607,28,7,2,0.00189150847801121,0.000472877119502804,0.000135107748429372,4985.51973704804,5.61467658593541,6.80674603174603,0,0,0,1,6.75538742146862e-05,2,0.000135107748429372,0.166666666666667,0,16,43,40,21,0.00108086198743498,0.00290481659123151,0.00270215496858745,0.00141863135850841,52,106,124,85,0.00351280145916368,0.00716071066675674,0.00837668040262109,0.00574207930824833,363.017785467449,2138.290052982,275.816069967943,389.880699272259,0,0,0,0,0.0179017766668918,0.0485036816861447,32851.3172465071,4,6.80175036239082
"207","V3976",268,"northern_coral_sea","northern_coral_sea_4","sw_pacific",5000,811.730637496262,964.471227824249,1128.91384954235,144.5305,-10.3577,0.994734012,7,"Restricted",7.02198811513231,8113,47,28,0.00317503208809025,0.00189150847801121,67,99,0.00452610957238398,0.00668783354725393,3097.02971144328,3889.62700187188,8,0,17,28,0.00114841586164967,0.00189150847801121,72,72,0.00486387894345741,0.00486387894345741,4290.13906554437,2491.59063569402,0,0,76,3,2,0.00513409444031615,0.000202661622644059,0.000135107748429372,95,18,8,0.00641761805039519,0.00121596973586435,0.00054043099371749,5095.7542089589,152.833333333333,9327.18333333333,6,0,0,43,0.00290481659123151,63,0.00425589407552523,14609.6638764171,0,11,10,7,0.000743092616361548,0.000675538742146862,0.000472877119502804,20,9,3,0.00135107748429372,0.000607984867932176,0.000202661622644059,6979.85279609086,930.852730510181,10.4761904761905,0,0,0,2,0.000135107748429372,2,0.000135107748429372,0.416666666666667,0,17,78,52,19,0.00114841586164967,0.00526920218874552,0.00351280145916368,0.00128352361007904,72,94,123,87,0.00486387894345741,0.0063500641761805,0.0083091265284064,0.0058771870566777,4290.13906554437,15767.2106993828,665.634769545956,1444.35682571969,0,1,0,0,0.0243869485915017,0.0469499425792069,49852.4022363604,15,7.02901125436689
"208","V3979",265,"northern_coral_sea","northern_coral_sea_10","sw_pacific",4000,946.846072395759,1511.51143938675,2287.82193865618,144.4123,-10.2241,1.037367592,7,"Restricted",5.76503492419459,8116,69,89,0.00466121732081335,0.00601229480510707,80,87,0.0054043099371749,0.0058771870566777,24049.8654860001,48199.3957938738,30,0,71,35,0.00479632506924272,0.00236438559751402,95,61,0.00641761805039519,0.00412078632709586,20066.4151249385,18406.4096458802,0,0,109,7,5,0.0073633722894008,0.000472877119502804,0.000337769371073431,100,20,9,0.00675538742146862,0.00135107748429372,0.000607984867932176,48899.4576964042,45129.8166666667,43276.8,7,0,0,76,0.00513409444031615,86,0.00580963318246301,5612.23486298096,0,24,34,4,0.00162129298115247,0.00229683172329933,0.000270215496858745,20,18,2,0.00135107748429372,0.00121596973586435,0.000135107748429372,56905.619250795,529.02366743115,1,0,0,0,4,0.000270215496858745,1,6.75538742146862e-05,0.333333333333333,0,71,118,147,76,0.00479632506924272,0.00797135715733297,0.00993041950955887,0.00513409444031615,95,113,147,96,0.00641761805039519,0.00763358778625954,0.00993041950955887,0.00648517192460988,20066.4151249385,25620.6097293261,12843.9371315426,11591.341452194,0,5,0,0,0.04843612781193,0.0508680672836587,335453.276520114,42,7.73535552545734
"209","V3979",271,"northern_coral_sea","northern_coral_sea_7","sw_pacific",3000,624.360726366795,624.360726366795,1002.16769954009,144.4492,-10.1294,1.163168594,7,"Restricted",5.7158616606265,8116,69,89,0.00466121732081335,0.00601229480510707,80,87,0.0054043099371749,0.0058771870566777,24049.8654860001,48199.3957938738,30,0,71,35,0.00479632506924272,0.00236438559751402,95,61,0.00641761805039519,0.00412078632709586,20066.4151249385,18406.4096458802,0,0,109,7,5,0.0073633722894008,0.000472877119502804,0.000337769371073431,100,20,9,0.00675538742146862,0.00135107748429372,0.000607984867932176,48899.4576964042,45129.8166666667,43276.8,7,0,0,76,0.00513409444031615,86,0.00580963318246301,5612.23486298096,0,24,34,4,0.00162129298115247,0.00229683172329933,0.000270215496858745,20,18,2,0.00135107748429372,0.00121596973586435,0.000135107748429372,56905.619250795,529.02366743115,1,0,0,0,4,0.000270215496858745,1,6.75538742146862e-05,0.333333333333333,0,71,118,147,76,0.00479632506924272,0.00797135715733297,0.00993041950955887,0.00513409444031615,95,113,147,96,0.00641761805039519,0.00763358778625954,0.00993041950955887,0.00648517192460988,20066.4151249385,25620.6097293261,12843.9371315426,11591.341452194,0,5,0,0,0.04843612781193,0.0508680672836587,335453.276520114,42,6.90992063245135
"210","V3980",267,"northern_coral_sea","northern_coral_sea_3","sw_pacific",10000,600.608173163168,959.564147042381,1093.67713577012,144.4436,-10.4418,0.930257788,7,"Restricted",6.48350524088531,8118,63,139,0.00425589407552523,0.00938998851584138,70,66,0.00472877119502804,0.00445855569816929,8230.70166600144,5955.72653264801,2,21,138,89,0.0093224346416267,0.00601229480510707,41,27,0.00276970884280213,0.00182395460379653,10048.0055512283,3855.49867058419,0,0,106,42,8,0.00716071066675674,0.00283726271701682,0.00054043099371749,72,11,7,0.00486387894345741,0.000743092616361548,0.000472877119502804,11522.0795233079,66818.4666666667,31772.5666666667,0,0,0,97,0.00655272579882456,46,0.00310747821387557,50617.7953886761,0,20,23,51,0.00135107748429372,0.00155373910693778,0.003445247584949,15,7,10,0.00101330811322029,0.000472877119502804,0.000675538742146862,118309.475256298,2796.55108567458,3565.2008047815,0,0,0,39,0.00263460109437276,8,0.00054043099371749,62925.6313295244,0,138,100,157,150,0.0093224346416267,0.00675538742146862,0.0106059582517057,0.0101330811322029,41,79,95,61,0.00276970884280213,0.00533675606296021,0.00641761805039519,0.00412078632709586,10048.0055512283,4000.58921860103,794.766383711549,4074.66097244364,0,3,4,0,0.0640410727555225,0.0351280145916368,261696.283447385,30,6.99730081672824
"211","V3981",270,"northern_coral_sea","northern_coral_sea_6","sw_pacific",13000,939.439765881302,1311.32345102658,1816.99977328373,144.5828,-10.185,1.159310673,7,"Restricted",6.8955062899414,8119,89,104,0.00601229480510707,0.00702560291832737,86,76,0.00580963318246301,0.00513409444031615,41569.0714724039,25563.924722224,6,0,187,46,0.0126325744781463,0.00310747821387557,57,35,0.00385057083023711,0.00236438559751402,77027.9457530644,10922.3431111163,0,1,137,19,11,0.00925488076741201,0.00128352361007904,0.000743092616361548,120,14,7,0.00810646490576235,0.000945754239005607,0.000472877119502804,47855.9208529325,2192.83333333333,40096.4166666667,0,0,0,108,0.00729581841518611,68,0.00459366344659866,3401.59604711449,0,23,22,30,0.00155373910693778,0.0014861852327231,0.00202661622644059,33,10,12,0.00222927784908465,0.000675538742146862,0.000810646490576235,44343.1768227131,11895.9682356648,16765.0351813251,0,0,0,29,0.0019590623522259,4,0.000270215496858745,868.06233606491,0,187,144,164,150,0.0126325744781463,0.00972775788691481,0.0110788353712085,0.0101330811322029,57,119,112,80,0.00385057083023711,0.00803891103154766,0.00756603391204486,0.0054043099371749,77027.9457530644,19640.6910932451,31517.0577271818,26136.9766062761,1,3,0,0,0.0634330878875903,0.0475579274471391,318499.415825083,9,7.50494194362111
"212","V4043",312,"queensland_(other)","queensland_(other)_17","sw_pacific",3000,560.004561062717,560.004561062717,908.084441812584,144.0261,-9.9467,1.226788768,0,"Fished",7.27781258421579,8189,65,150,0.0043910018239546,0.0101330811322029,81,50,0.00547186381138958,0.00337769371073431,230.915148480114,1006.06822740498,0,78,173,144,0.0116868202391407,0.00972775788691481,50,26,0.00337769371073431,0.00175640072958184,11203.5367782742,3728.91146757222,50,0,93,29,18,0.00628251030196582,0.0019590623522259,0.00121596973586435,100,12,8,0.00675538742146862,0.000810646490576235,0.00054043099371749,3890.07525507678,5927.25,33988.6,1,0,0,131,0.00884955752212389,63,0.00425589407552523,14249.2343723035,0,7,30,75,0.000472877119502804,0.00202661622644059,0.00506654056610147,24,10,19,0.00162129298115247,0.000675538742146862,0.00128352361007904,3752.98333333333,9367.33417093608,163781.781340965,0,10,0,76,0.00513409444031615,0,0,0,0,173,92,168,169,0.0116868202391407,0.00621495642775113,0.0113490508680673,0.011416604742282,50,98,93,70,0.00337769371073431,0.00662027967303925,0.00628251030196582,0.00472877119502804,11203.5367782742,7576.19020412945,17239.7299419988,18788.6918364784,0,7,20,0,0.0702560291832737,0.0399243396608796,269278.530926375,166,6.81133737186824
"213","V4044",313,"queensland_(other)","queensland_(other)_18","sw_pacific",9000,613.000814007923,613.000814007923,896.630708432019,143.8639,-10.063,1.04806209,0,"Fished",5.09599143717678,8190,47,57,0.00317503208809025,0.00385057083023711,83,89,0.00560697155981896,0.00601229480510707,12462.9903454425,1887.31747828631,0,0,85,57,0.00574207930824833,0.00385057083023711,62,53,0.00418834020131055,0.00358035533337837,11088.2351256201,22143.5133206157,20,0,69,6,8,0.00466121732081335,0.000405323245288117,0.00054043099371749,113,17,6,0.00763358778625954,0.00114841586164967,0.000405323245288117,15598.8539976524,1051,33180.1833333331,2,0,0,101,0.00682294129568331,60,0.00405323245288117,39238.6379047023,0,11,2,25,0.000743092616361548,0.000135107748429372,0.00168884685536716,28,17,20,0.00189150847801121,0.00114841586164967,0.00135107748429372,79561.2910675923,0.333333333333333,78328.6994217674,0,0,0,55,0.00371546308180774,9,0.000607984867932176,46534.9872964827,0,85,66,76,108,0.00574207930824833,0.00445855569816929,0.00513409444031615,0.00729581841518611,62,113,116,82,0.00418834020131055,0.00763358778625954,0.0078362494089036,0.00553941768560427,11088.2351256201,21001.426363514,3558.38225219307,12268.7241703847,0,1,0,0,0.0359386610822131,0.0497872052962237,281042.715084115,23,6.79864408100324
"214","V4049",311,"queensland_(other)","queensland_(other)_16","sw_pacific",5000,1003.51617513587,1036.22683020476,1539.77886250191,144.1534,-9.9628,1.247758104,0,"Fished",5.69872420249743,8195,47,31,0.00317503208809025,0.00209417010065527,72,90,0.00486387894345741,0.00607984867932176,20862.4209687339,1063.96469345752,20,0,35,45,0.00236438559751402,0.00303992433966088,53,45,0.00358035533337837,0.00303992433966088,3155.63217906405,13477.3329315116,0,0,70,2,1,0.00472877119502804,0.000135107748429372,6.75538742146862e-05,107,18,8,0.00722826454097142,0.00121596973586435,0.00054043099371749,1173.85755340272,80.5,29508.9166666666,9,0,0,61,0.00412078632709586,69,0.00466121732081335,2396.97361110468,0,17,7,19,0.00114841586164967,0.000472877119502804,0.00128352361007904,30,8,1,0.00202661622644059,0.00054043099371749,6.75538742146862e-05,5311.97058297007,2.43093542260209,115.441531217858,0,0,0,3,0.000202661622644059,0,0,0,0,35,70,58,62,0.00236438559751402,0.00472877119502804,0.0039181247044518,0.00418834020131055,53,96,107,76,0.00358035533337837,0.00648517192460988,0.00722826454097142,0.00513409444031615,3155.63217906405,356.657449821354,894.898267256731,3270.48914616211,0,9,0,0,0.0289806120381004,0.0444504492332635,76118.8807266231,38,7.33939408931883
"215","V4181",63,"central_gbr","central_gbr_20","sw_pacific",2000,153.160744403909,153.160744403909,154.364967263607,147.403,-18.6505,2.843159731,15,"Restricted",7.84561407445245,8342,106,160,0.00716071066675674,0.0108086198743498,66,70,0.00445855569816929,0.00472877119502804,12879.557566221,28269.4934431145,0,21,409,116,0.0276295345538067,0.0078362494089036,167,63,0.0112814969938526,0.00425589407552523,31931.2104843947,23131.857540655,0,1,188,37,48,0.012700128352361,0.00249949334594339,0.00324258596230494,133,30,20,0.00898466527055327,0.00202661622644059,0.00135107748429372,3823.46386213077,4282.96666666667,242004.719047619,0,87,0,400,0.0270215496858745,204,0.013780990339796,80297.3617720853,0,54,32,36,0.00364790920759306,0.00216172397486996,0.0024319394717287,23,28,35,0.00155373910693778,0.00189150847801121,0.00236438559751402,12110.5550794108,22679.7638224967,47557.8117152751,0,0,0,63,0.00425589407552523,36,0.0024319394717287,24935.4385493737,0,409,184,360,410,0.0276295345538067,0.0124299128555023,0.024319394717287,0.0276970884280213,167,130,169,201,0.0112814969938526,0.00878200364790921,0.011416604742282,0.0135783287171519,31931.2104843947,2160.42189206454,4393.07006790096,31961.751044204,1,0,40,0,0.116935756265622,0.0653921502398163,435255.431747759,148,5.0393197158848
"216","V4342",452,"whitsundays","whitsundays_2","sw_pacific",4000,423.043040666735,423.043040666735,562.500567027259,149.1345,-19.8131,2.346484256,15,"Closed",5.85753877560405,8521,178,208,0.0120245896102141,0.0140512058366547,126,172,0.00851178815105046,0.011619266364926,103076.815706418,37851.7822725123,74,0,178,106,0.0120245896102141,0.00716071066675674,228,126,0.0154022833209485,0.00851178815105046,4012.38874745742,18257.6635059863,0,0,293,31,34,0.0197932851449031,0.00209417010065527,0.00229683172329933,213,43,30,0.0143889752077282,0.00290481659123151,0.00202661622644059,55705.095607085,72394.4166666666,112414.611904761,46,0,0,319,0.0215496858744849,269,0.0181719921637506,19473.5145920588,5,59,100,70,0.00398567857866649,0.00675538742146862,0.00472877119502804,55,84,72,0.00371546308180774,0.00567452543403364,0.00486387894345741,21575.2242038756,32552.7951749053,44747.2709570978,0,0,1,33,0.00222927784908465,33,0.00222927784908465,1391.27244531909,0,178,333,440,322,0.0120245896102141,0.0224954401134905,0.0297237046544619,0.021752347497129,228,206,364,273,0.0154022833209485,0.0139160980882254,0.0245896102141458,0.0184422076606093,4012.38874745742,54502.2122049543,58949.5230819111,9257.1041857457,0,49,2,1,0.146862122542728,0.119165034114707,621284.515471919,173,6.33239214212653
"217","V4343",64,"central_gbr","central_gbr_21","sw_pacific",4000,894.643503978683,894.643503978683,989.392057788178,149.0719,-19.7987,2.434943659,15,"Closed",6.868706240254,8522,41,56,0.00276970884280213,0.00378301695602243,81,121,0.00547186381138958,0.00817401877997703,3757.59492946213,1407.16151901657,0,0,127,53,0.00857934202526515,0.00358035533337837,206,118,0.0139160980882254,0.00797135715733297,4042.9290065228,1520.45618356305,0,0,63,3,1,0.00425589407552523,0.000202661622644059,6.75538742146862e-05,178,42,24,0.0120245896102141,0.00283726271701682,0.00162129298115247,5002.99737509483,365.666666666667,25332.8095238095,0,0,0,38,0.00256704722015808,234,0.0158076065662366,983.640468602775,0,4,14,6,0.000270215496858745,0.000945754239005607,0.000405323245288117,50,55,33,0.00337769371073431,0.00371546308180774,0.00222927784908465,1736.37789899695,8312.78890919016,302.942202979526,0,0,0,4,0.000270215496858745,8,0.00054043099371749,2.76669996669997,0,127,61,87,103,0.00857934202526515,0.00412078632709586,0.0058771870566777,0.00695804904411268,206,171,305,254,0.0139160980882254,0.0115517124907113,0.0206039316354793,0.0171586840505303,4042.9290065228,2464.40440483118,1265.17985623308,2047.43565041096,0,0,0,0,0.0332365061136256,0.0967371478754306,53515.8151202546,0,6.89709067146017
"218","V4488",73,"central_gbr","central_gbr_9","sw_pacific",3000,148.176813970676,148.176813970676,867.808750943499,146.2799,-18.1358,6.667953172,15,"Closed",3.98079240204557,8682,25,6,0.00168884685536716,0.000405323245288117,87,75,0.0058771870566777,0.00506654056610147,10054.1630051907,2157.20738945712,8,0,36,2,0.0024319394717287,0.000135107748429372,89,56,0.00601229480510707,0.00378301695602243,1782.04936851438,515.926539081869,0,0,46,4,5,0.00310747821387557,0.000270215496858745,0.000337769371073431,157,32,21,0.0106059582517057,0.00216172397486996,0.00141863135850841,1989.96175094088,305.416666666667,5000.76666666666,5,0,0,46,0.00310747821387557,140,0.00945754239005607,5202.83206915302,5,11,11,20,0.000743092616361548,0.000743092616361548,0.00135107748429372,32,37,14,0.00216172397486996,0.00249949334594339,0.000945754239005607,279.80921047933,9767.39035978433,58.0904322018253,0,0,0,6,0.000405323245288117,8,0.00054043099371749,20.8155971684875,0,36,47,40,32,0.0024319394717287,0.00317503208809025,0.00270215496858745,0.00216172397486996,89,153,182,134,0.00601229480510707,0.010335742754847,0.0122948051070729,0.00905221914476795,1782.04936851438,2348.13245725365,582.622845163486,2690.57612993959,0,7,0,0,0.0168209146794569,0.0662027967303925,35750.0634528261,20,6.76597135736906
"219","V4488",56,"central_gbr","central_gbr_10","sw_pacific",4000,237.927904718564,237.927904718564,268.722741536957,146.1925,-18.0397,8.772265516,15,"Closed",11.4242907513023,8682,25,6,0.00168884685536716,0.000405323245288117,87,75,0.0058771870566777,0.00506654056610147,10054.1630051907,2157.20738945712,8,0,36,2,0.0024319394717287,0.000135107748429372,89,56,0.00601229480510707,0.00378301695602243,1782.04936851438,515.926539081869,0,0,46,4,5,0.00310747821387557,0.000270215496858745,0.000337769371073431,157,32,21,0.0106059582517057,0.00216172397486996,0.00141863135850841,1989.96175094088,305.416666666667,5000.76666666666,5,0,0,46,0.00310747821387557,140,0.00945754239005607,5202.83206915302,5,11,11,20,0.000743092616361548,0.000743092616361548,0.00135107748429372,32,37,14,0.00216172397486996,0.00249949334594339,0.000945754239005607,279.80921047933,9767.39035978433,58.0904322018253,0,0,0,6,0.000405323245288117,8,0.00054043099371749,20.8155971684875,0,36,47,40,32,0.0024319394717287,0.00317503208809025,0.00270215496858745,0.00216172397486996,89,153,182,134,0.00601229480510707,0.010335742754847,0.0122948051070729,0.00905221914476795,1782.04936851438,2348.13245725365,582.622845163486,2690.57612993959,0,7,0,0,0.0168209146794569,0.0662027967303925,35750.0634528261,20,5.59368014745859
"220","V4552",308,"queensland_(other)","queensland_(other)_1","sw_pacific",2000,225.790450622068,330.177128466881,380.658229504127,152.54,-22.3794,0.762055417,15,"Restricted",4.83981871713658,8754,108,78,0.00729581841518611,0.00526920218874552,52,72,0.00351280145916368,0.00486387894345741,17152.0293349692,10523.0616722959,0,0,150,34,0.0101330811322029,0.00229683172329933,57,40,0.00385057083023711,0.00270215496858745,3340.8852509979,1179.33641429232,0,0,166,57,12,0.0112139431196379,0.00385057083023711,0.000810646490576235,86,22,15,0.00580963318246301,0.0014861852327231,0.00101330811322029,8604.52000817545,84135.5333333332,10080.3833333332,26,0,0,192,0.0129703438492198,95,0.00641761805039519,6718.81076835789,0,60,160,59,0.00405323245288117,0.0108086198743498,0.00398567857866649,35,28,12,0.00236438559751402,0.00189150847801121,0.000810646490576235,991371.44466568,970099.723866107,334630.440659858,0,0,0,15,0.00101330811322029,5,0.000337769371073431,3747.49348439952,0,150,193,328,209,0.0101330811322029,0.0130378977234344,0.0221576707424171,0.0141187597108694,57,79,120,87,0.00385057083023711,0.00533675606296021,0.00810646490576235,0.0058771870566777,3340.8852509979,9778.81370833199,8217.34163116346,4754.659060417,0,29,1,0,0.0988988718503006,0.0437749104911167,2450527.28768796,56,5.94190193712742
"221","V4579",32,"capricorn_group","capricorn_group_8","sw_pacific",6000,540.843075690895,713.859692357562,761.880123207929,151.9286,-23.2148,3.261797926,15,"Closed",4.99997390406979,8783,47,53,0.00317503208809025,0.00358035533337837,44,41,0.00297237046544619,0.00276970884280213,14560.3399497533,4211.83810413845,0,0,51,45,0.003445247584949,0.00303992433966088,71,23,0.00479632506924272,0.00155373910693778,758.146457016437,8999.1580769539,0,0,71,11,5,0.00479632506924272,0.000743092616361548,0.000337769371073431,81,21,9,0.00547186381138958,0.00141863135850841,0.000607984867932176,6285.3337321678,3932.5,1485.08333333333,55,0,0,121,0.00817401877997703,62,0.00418834020131055,2341.08933320759,0,28,43,72,0.00189150847801121,0.00290481659123151,0.00486387894345741,26,17,5,0.00175640072958184,0.00114841586164967,0.000337769371073431,1285.07331697098,717.241188601255,69.1265147550815,6,0,0,44,0.00297237046544619,3,0.000202661622644059,148.245896232594,0,51,75,105,84,0.003445247584949,0.00506654056610147,0.00709315679254205,0.00567452543403364,71,78,104,79,0.00479632506924272,0.00526920218874552,0.00702560291832737,0.00533675606296021,758.146457016437,1827.41378614189,4288.18111032616,880.910488131596,0,56,1,0,0.0431669256231845,0.0356684455853543,48542.1996012737,118,6.63578922468601
"222","V4582",30,"capricorn_group","capricorn_group_6","sw_pacific",4500,312.677658024787,312.677658024787,368.325045173835,151.727,-23.2781,4.218634727,15,"Restricted",6.49988825750031,8787,47,67,0.00317503208809025,0.00452610957238398,18,18,0.00121596973586435,0.00121596973586435,7358.2760897209,12850.2667572584,34,6,140,44,0.00945754239005607,0.00297237046544619,62,11,0.00418834020131055,0.000743092616361548,699.760075221929,20089.6485292771,0,0,72,19,9,0.00486387894345741,0.00128352361007904,0.000607984867932176,58,21,10,0.0039181247044518,0.00141863135850841,0.000675538742146862,1755.79214479135,1238.06666666667,1115.75,175,56,0,116,0.0078362494089036,75,0.00506654056610147,2960.06954825174,15,42,68,91,0.00283726271701682,0.00459366344659866,0.00614740255353645,12,10,12,0.000810646490576235,0.000675538742146862,0.000810646490576235,678.410047148859,214.329856639202,61741.7899120518,188,29,3,59,0.00398567857866649,3,0.000202661622644059,253.094882443932,0,140,81,114,160,0.00945754239005607,0.00547186381138958,0.00770114166047423,0.0108086198743498,62,56,89,78,0.00418834020131055,0.00378301695602243,0.00601229480510707,0.00526920218874552,699.760075221929,627.766364474283,369.030618962834,945.761537287763,0,205,51,2,0.0549888536107546,0.0265486725663717,108984.888524279,749,5.90896582324008
"223","V4586",27,"capricorn_group","capricorn_group_1","sw_pacific",4500,584.921987653374,584.921987653374,657.730115208042,150.9469,-23.1919,9.916668674,15,"Closed",18.149528029663,8791,74,80,0.00499898669188678,0.0054043099371749,50,63,0.00337769371073431,0.00425589407552523,4863.84236815226,4315.50012716113,18,42,131,37,0.00884955752212389,0.00249949334594339,73,24,0.00493143281767209,0.00162129298115247,1492.105447298,1236.06368802558,0,0,137,21,13,0.00925488076741201,0.00141863135850841,0.000878200364790921,83,25,8,0.00560697155981896,0.00168884685536716,0.00054043099371749,4287.1876743924,1027.83333333333,2176.58333333333,39,0,0,179,0.0120921434844288,75,0.00506654056610147,2911.49413108066,0,59,83,133,0.00398567857866649,0.00560697155981896,0.00898466527055327,26,16,4,0.00175640072958184,0.00108086198743498,0.000270215496858745,1732.45983292838,1706.36603482233,380.176572199043,0,0,0,91,0.00614740255353645,1,6.75538742146862e-05,8.33617604617605,0,131,148,218,164,0.00884955752212389,0.00999797338377356,0.0147267445788016,0.0110788353712085,73,81,109,70,0.00493143281767209,0.00547186381138958,0.0073633722894008,0.00472877119502804,1492.105447298,3680.3718219298,3724.19840994406,2122.96668812257,0,64,12,0,0.0788353712085388,0.0377626156860096,31253.5498843442,175,6.48879468792871
