"","From","To","Prob"
"1901832","V6920","V6583",94
"1916293","V6577","V6588",16
"1916294","V6578","V6588",23
"1916295","V6579","V6588",61
"1916296","V6580","V6588",28
"1916297","V6581","V6588",20
"1916299","V6583","V6588",4
"1916300","V6584","V6588",78
"1916301","V6585","V6588",30
"1916303","V6587","V6588",3
"1916304","V6588","V6588",66
"1916305","V6589","V6588",1
"1916306","V6590","V6588",11
"1916307","V6591","V6588",67
"1916308","V6592","V6588",11
"1916309","V6593","V6588",34
"1916310","V6594","V6588",2
"1916311","V6595","V6588",71
"1916312","V6596","V6588",1
"1916313","V6597","V6588",45
"1916314","V6598","V6588",6
"1916315","V6599","V6588",39
"1916316","V6600","V6588",28
"1916317","V6601","V6588",53
"1916318","V6602","V6588",4
"1916319","V6603","V6588",31
"1916320","V6604","V6588",1
"1916322","V6606","V6588",3
"1916323","V6607","V6588",11
"1916324","V6608","V6588",14
"1916325","V6609","V6588",52
"1916327","V6611","V6588",5
"1916333","V6617","V6588",9
"1916341","V6625","V6588",2
"1916343","V6627","V6588",11
"1916344","V6628","V6588",4
"1916345","V6629","V6588",23
"1916346","V6630","V6588",1
"1916347","V6631","V6588",2
"1916350","V6634","V6588",1
"1916384","V6668","V6588",1
"1916396","V6680","V6588",2
"1916404","V6688","V6588",2
"1916438","V6722","V6588",1
"1916444","V6728","V6588",25
"1916460","V6744","V6588",20
"1916461","V6745","V6588",6
"1916466","V6750","V6588",15
"1916571","V6855","V6588",1
"1916626","V6910","V6588",3
"1916628","V6912","V6588",31
"1916630","V6914","V6588",3
"1916632","V6916","V6588",1
"1916633","V6917","V6588",1
"1927508","V2988","V6589",1
"1931099","V6579","V6589",1
"1931101","V6581","V6589",1
"1931104","V6584","V6589",57
"1931107","V6587","V6589",15
"1931109","V6589","V6589",15
"1931112","V6592","V6589",3
"1931114","V6594","V6589",1
"1931123","V6603","V6589",7
"1931127","V6607","V6589",3
"1931131","V6611","V6589",22
"1931137","V6617","V6589",1
"1931140","V6620","V6589",13
"1931146","V6626","V6589",3
"1931148","V6628","V6589",17
"1931151","V6631","V6589",7
"1931158","V6638","V6589",1
"1931218","V6698","V6589",8
"1931221","V6701","V6589",1
"1931228","V6708","V6589",4
"1931229","V6709","V6589",2
"1931231","V6711","V6589",6
"1931235","V6715","V6589",3
"1931236","V6716","V6589",1
"1931237","V6717","V6589",2
"1931239","V6719","V6589",3
"1931246","V6726","V6589",1
"1931247","V6727","V6589",3
"1931262","V6742","V6589",5
"1931272","V6752","V6589",1
"1931273","V6753","V6589",2
"1931275","V6755","V6589",6
"1931278","V6758","V6589",4
"1931280","V6760","V6589",1
"1931281","V6761","V6589",1
"1931316","V6796","V6589",8
"1931317","V6797","V6589",12
"1931321","V6801","V6589",1
"1931322","V6802","V6589",19
"1931323","V6803","V6589",17
"1931324","V6804","V6589",13
"1931325","V6805","V6589",3
"1931328","V6808","V6589",1
"1931330","V6810","V6589",6
"1931331","V6811","V6589",6
"1931332","V6812","V6589",5
"1931333","V6813","V6589",12
"1931334","V6814","V6589",11
"1931335","V6815","V6589",1
"1931344","V6824","V6589",5
"1931345","V6825","V6589",8
"1931346","V6826","V6589",12
"1931347","V6827","V6589",34
"1931348","V6828","V6589",23
"1931349","V6829","V6589",10
"1931350","V6830","V6589",16
"1931363","V6843","V6589",1
"1931368","V6848","V6589",1
"1931370","V6850","V6589",5
"1931373","V6853","V6589",29
"1931374","V6854","V6589",14
"1931375","V6855","V6589",9
"1931376","V6856","V6589",6
"1931377","V6857","V6589",29
"1931378","V6858","V6589",4
"1931379","V6859","V6589",24
"1931380","V6860","V6589",14
"1931395","V6875","V6589",4
"1931396","V6876","V6589",22
"1931405","V6885","V6589",26
"1931406","V6886","V6589",5
"1931407","V6887","V6589",3
"1931409","V6889","V6589",1
"1931412","V6892","V6589",4
"1931413","V6893","V6589",2
"1931421","V6901","V6589",7
"1931422","V6902","V6589",4
"1931430","V6910","V6589",1
"1931431","V6911","V6589",1
"1931432","V6912","V6589",61
"1931433","V6913","V6589",10
"1931434","V6914","V6589",37
"1931436","V6916","V6589",5
"1931439","V6919","V6589",4
"1931440","V6920","V6589",6
"1945901","V6577","V6641",1
"1945902","V6578","V6641",20
"1945903","V6579","V6641",1
"1945904","V6580","V6641",1
"1945905","V6581","V6641",11
"1945908","V6584","V6641",1
"1945909","V6585","V6641",6
"1945952","V6628","V6641",1
"1945960","V6636","V6641",8
"1945962","V6638","V6641",8
"1945964","V6640","V6641",92
"1945965","V6641","V6641",79
"1945966","V6642","V6641",70
"1945967","V6643","V6641",19
"1945972","V6648","V6641",5
"1945973","V6649","V6641",51
"1945982","V6658","V6641",33
"1945983","V6659","V6641",24
"1945984","V6660","V6641",9
"1945987","V6663","V6641",53
"1945991","V6667","V6641",17
"1945992","V6668","V6641",6
"1945994","V6670","V6641",10
"1945995","V6671","V6641",21
"1946031","V6707","V6641",8
"1946037","V6713","V6641",2
"1946046","V6722","V6641",2
"1946047","V6723","V6641",7
"1946053","V6729","V6641",1
"1946054","V6730","V6641",4
"1946057","V6733","V6641",1
"1946061","V6737","V6641",1
"1946062","V6738","V6641",4
"1946063","V6739","V6641",2
"1946064","V6740","V6641",1
"1946129","V6805","V6641",1
"1946204","V6880","V6641",1
"1946239","V6915","V6641",26
"1946240","V6916","V6641",46
"1946241","V6917","V6641",71
"1946242","V6918","V6641",46
"1946243","V6919","V6641",9
"1946244","V6920","V6641",6
"1960874","V6746","V6763",3
"1960875","V6747","V6763",4
"1960876","V6748","V6763",8
"1960879","V6751","V6763",4
"1960887","V6759","V6763",3
"1960890","V6762","V6763",136
"1960891","V6763","V6763",19
"1960892","V6764","V6763",13
"1960893","V6765","V6763",6
"1960894","V6766","V6763",2
"1960899","V6771","V6763",6
"1960901","V6773","V6763",55
"1960902","V6774","V6763",87
"1960903","V6775","V6763",16
"1960904","V6776","V6763",12
"1960905","V6777","V6763",10
"1960906","V6778","V6763",123
"1960907","V6779","V6763",45
"1960908","V6780","V6763",32
"1960909","V6781","V6763",27
"1960910","V6782","V6763",12
"1960911","V6783","V6763",15
"1960912","V6784","V6763",44
"1960919","V6791","V6763",18
"1960934","V6806","V6763",1
"1960937","V6809","V6763",17
"1960944","V6816","V6763",3
"1960945","V6817","V6763",2
"1960950","V6822","V6763",2
"1960951","V6823","V6763",2
"1961001","V6873","V6763",1
"1961059","V6931","V6763",5
"1961060","V6932","V6763",7
"1961061","V6933","V6763",5
"1961062","V6934","V6763",10
"1961063","V6935","V6763",13
"1961065","V6937","V6763",7
"1961074","V6946","V6763",7
"1961075","V6947","V6763",6
"1961079","V6951","V6763",5
"1961081","V6953","V6763",1
"1961082","V6954","V6763",2
"1961083","V6955","V6763",7
"1961085","V6957","V6763",10
"1961087","V6959","V6763",7
"1975509","V6577","V6853",12
"1975517","V6585","V6853",13
"1975518","V6586","V6853",10
"1975521","V6589","V6853",7
"1975526","V6594","V6853",3
"1975532","V6600","V6853",4
"1975535","V6603","V6853",1
"1975559","V6627","V6853",1
"1975560","V6628","V6853",28
"1975582","V6650","V6853",3
"1975619","V6687","V6853",1
"1975647","V6715","V6853",2
"1975648","V6716","V6853",1
"1975649","V6717","V6853",3
"1975685","V6753","V6853",1
"1975687","V6755","V6853",3
"1975690","V6758","V6853",1
"1975692","V6760","V6853",1
"1975724","V6792","V6853",3
"1975725","V6793","V6853",4
"1975729","V6797","V6853",1
"1975732","V6800","V6853",5
"1975734","V6802","V6853",1
"1975735","V6803","V6853",3
"1975737","V6805","V6853",1
"1975756","V6824","V6853",18
"1975757","V6825","V6853",28
"1975758","V6826","V6853",1
"1975759","V6827","V6853",1
"1975760","V6828","V6853",1
"1975775","V6843","V6853",10
"1975778","V6846","V6853",1
"1975779","V6847","V6853",1
"1975780","V6848","V6853",1
"1975785","V6853","V6853",39
"1975787","V6855","V6853",50
"1975789","V6857","V6853",5
"1975790","V6858","V6853",26
"1975791","V6859","V6853",25
"1975792","V6860","V6853",49
"1975801","V6869","V6853",54
"1975802","V6870","V6853",2
"1975807","V6875","V6853",23
"1975808","V6876","V6853",5
"1975812","V6880","V6853",5
"1975813","V6881","V6853",5
"1975816","V6884","V6853",21
"1975817","V6885","V6853",16
"1975818","V6886","V6853",5
"1975819","V6887","V6853",4
"1975820","V6888","V6853",21
"1975821","V6889","V6853",2
"1975822","V6890","V6853",2
"1975824","V6892","V6853",4
"1975831","V6899","V6853",1
"1975834","V6902","V6853",1
"1975842","V6910","V6853",1
"1975843","V6911","V6853",16
"1975844","V6912","V6853",24
"1975846","V6914","V6853",5
"1975847","V6915","V6853",3
"1975849","V6917","V6853",1
"1975850","V6918","V6853",9
"1975852","V6920","V6853",2
"1990313","V6577","V6860",19
"1990315","V6579","V6860",17
"1990316","V6580","V6860",5
"1990317","V6581","V6860",1
"1990321","V6585","V6860",30
"1990322","V6586","V6860",2
"1990325","V6589","V6860",3
"1990330","V6594","V6860",15
"1990336","V6600","V6860",21
"1990362","V6626","V6860",5
"1990363","V6627","V6860",8
"1990364","V6628","V6860",1
"1990369","V6633","V6860",1
"1990386","V6650","V6860",1
"1990404","V6668","V6860",1
"1990434","V6698","V6860",1
"1990438","V6702","V6860",1
"1990444","V6708","V6860",1
"1990451","V6715","V6860",4
"1990452","V6716","V6860",7
"1990453","V6717","V6860",14
"1990455","V6719","V6860",2
"1990456","V6720","V6860",5
"1990496","V6760","V6860",2
"1990497","V6761","V6860",2
"1990528","V6792","V6860",16
"1990529","V6793","V6860",9
"1990533","V6797","V6860",1
"1990536","V6800","V6860",3
"1990537","V6801","V6860",3
"1990540","V6804","V6860",1
"1990541","V6805","V6860",2
"1990544","V6808","V6860",15
"1990546","V6810","V6860",43
"1990547","V6811","V6860",65
"1990548","V6812","V6860",20
"1990549","V6813","V6860",7
"1990550","V6814","V6860",40
"1990551","V6815","V6860",27
"1990560","V6824","V6860",33
"1990561","V6825","V6860",30
"1990562","V6826","V6860",31
"1990563","V6827","V6860",40
"1990564","V6828","V6860",50
"1990565","V6829","V6860",28
"1990566","V6830","V6860",20
"1990579","V6843","V6860",13
"1990581","V6845","V6860",1
"1990582","V6846","V6860",2
"1990583","V6847","V6860",12
"1990587","V6851","V6860",3
"1990588","V6852","V6860",4
"1990589","V6853","V6860",13
"1990591","V6855","V6860",143
"1990592","V6856","V6860",3
"1990593","V6857","V6860",44
"1990594","V6858","V6860",67
"1990595","V6859","V6860",97
"1990596","V6860","V6860",55
"1990605","V6869","V6860",66
"1990606","V6870","V6860",13
"1990611","V6875","V6860",47
"1990612","V6876","V6860",27
"1990615","V6879","V6860",29
"1990616","V6880","V6860",21
"1990617","V6881","V6860",32
"1990620","V6884","V6860",21
"1990621","V6885","V6860",31
"1990622","V6886","V6860",41
"1990623","V6887","V6860",43
"1990624","V6888","V6860",2
"1990625","V6889","V6860",45
"1990626","V6890","V6860",45
"1990628","V6892","V6860",20
"1990629","V6893","V6860",1
"1990635","V6899","V6860",2
"1990636","V6900","V6860",2
"1990638","V6902","V6860",4
"1990640","V6904","V6860",4
"1990647","V6911","V6860",2
"1990648","V6912","V6860",36
"1990650","V6914","V6860",39
"1990651","V6915","V6860",1
"1990652","V6916","V6860",2
"1990656","V6920","V6860",3
"2005108","V6568","V6870",22
"2005126","V6586","V6870",43
"2005129","V6589","V6870",2
"2005254","V6714","V6870",1
"2005300","V6760","V6870",5
"2005301","V6761","V6870",2
"2005332","V6792","V6870",4
"2005333","V6793","V6870",2
"2005336","V6796","V6870",5
"2005337","V6797","V6870",3
"2005339","V6799","V6870",1
"2005340","V6800","V6870",3
"2005342","V6802","V6870",13
"2005343","V6803","V6870",4
"2005344","V6804","V6870",29
"2005345","V6805","V6870",41
"2005348","V6808","V6870",17
"2005350","V6810","V6870",22
"2005351","V6811","V6870",3
"2005352","V6812","V6870",80
"2005353","V6813","V6870",91
"2005354","V6814","V6870",7
"2005355","V6815","V6870",92
"2005364","V6824","V6870",64
"2005365","V6825","V6870",43
"2005366","V6826","V6870",86
"2005367","V6827","V6870",75
"2005368","V6828","V6870",78
"2005369","V6829","V6870",124
"2005370","V6830","V6870",144
"2005382","V6842","V6870",7
"2005383","V6843","V6870",2
"2005385","V6845","V6870",5
"2005386","V6846","V6870",35
"2005387","V6847","V6870",10
"2005388","V6848","V6870",2
"2005390","V6850","V6870",4
"2005394","V6854","V6870",13
"2005409","V6869","V6870",4
"2005416","V6876","V6870",6
"2005419","V6879","V6870",1
"2005421","V6881","V6870",1
"2005432","V6892","V6870",1
"2005450","V6910","V6870",1
"2005452","V6912","V6870",13
"2005453","V6913","V6870",4
"2005454","V6914","V6870",23
"2020221","V6877","V6877",57
"2020222","V6878","V6877",73
"2020226","V6882","V6877",29
"2020227","V6883","V6877",74
"2020265","V6921","V6877",53
"2020266","V6922","V6877",107
"2020267","V6923","V6877",7
"2020268","V6924","V6877",12
"2020269","V6925","V6877",63
"2020270","V6926","V6877",52
"2020272","V6928","V6877",8
"2020275","V6931","V6877",12
"2020282","V6938","V6877",4
"2020283","V6939","V6877",23
"2020284","V6940","V6877",1
"2020285","V6941","V6877",1
"2020286","V6942","V6877",4
"2020287","V6943","V6877",15
"2020288","V6944","V6877",41
"2020289","V6945","V6877",7
"2020290","V6946","V6877",3
"2020291","V6947","V6877",2
"2020292","V6948","V6877",9
"2020293","V6949","V6877",1
"2020296","V6952","V6877",2
"2020299","V6955","V6877",4
"2020300","V6956","V6877",3
"2034711","V6563","V6909",65
"2034716","V6568","V6909",3
"2034742","V6594","V6909",1
"2034744","V6596","V6909",2
"2034745","V6597","V6909",2
"2034761","V6613","V6909",7
"2034762","V6614","V6909",5
"2034763","V6615","V6909",7
"2034764","V6616","V6909",1
"2034765","V6617","V6909",10
"2034766","V6618","V6909",7
"2034767","V6619","V6909",2
"2034768","V6620","V6909",7
"2034769","V6621","V6909",6
"2034770","V6622","V6909",22
"2034771","V6623","V6909",10
"2034772","V6624","V6909",10
"2034773","V6625","V6909",4
"2034774","V6626","V6909",1
"2034777","V6629","V6909",8
"2034778","V6630","V6909",4
"2034779","V6631","V6909",5
"2034780","V6632","V6909",10
"2034781","V6633","V6909",5
"2034782","V6634","V6909",1
"2034794","V6646","V6909",30
"2034795","V6647","V6909",6
"2034849","V6701","V6909",3
"2034850","V6702","V6909",10
"2034856","V6708","V6909",15
"2034857","V6709","V6909",11
"2034858","V6710","V6909",13
"2034859","V6711","V6909",28
"2034861","V6713","V6909",14
"2034862","V6714","V6909",33
"2034863","V6715","V6909",23
"2034864","V6716","V6909",14
"2034865","V6717","V6909",4
"2034866","V6718","V6909",7
"2034868","V6720","V6909",2
"2034869","V6721","V6909",11
"2034875","V6727","V6909",10
"2034901","V6753","V6909",11
"2034903","V6755","V6909",13
"2034908","V6760","V6909",5
"2034909","V6761","V6909",1
"2034916","V6768","V6909",1
"2034936","V6788","V6909",1
"2034937","V6789","V6909",1
"2034938","V6790","V6909",1
"2034945","V6797","V6909",4
"2034946","V6798","V6909",2
"2034947","V6799","V6909",2
"2034950","V6802","V6909",1
"2034951","V6803","V6909",2
"2034954","V6806","V6909",16
"2034955","V6807","V6909",4
"2034957","V6809","V6909",22
"2034959","V6811","V6909",3
"2034966","V6818","V6909",3
"2034967","V6819","V6909",10
"2034968","V6820","V6909",3
"2034969","V6821","V6909",1
"2034970","V6822","V6909",1
"2034972","V6824","V6909",1
"2034973","V6825","V6909",3
"2034978","V6830","V6909",1
"2034979","V6831","V6909",31
"2034980","V6832","V6909",29
"2034981","V6833","V6909",22
"2034982","V6834","V6909",10
"2034983","V6835","V6909",10
"2034984","V6836","V6909",13
"2034985","V6837","V6909",15
"2034986","V6838","V6909",32
"2034987","V6839","V6909",18
"2034988","V6840","V6909",28
"2034989","V6841","V6909",23
"2034990","V6842","V6909",6
"2034991","V6843","V6909",10
"2034993","V6845","V6909",4
"2034994","V6846","V6909",12
"2034995","V6847","V6909",3
"2034996","V6848","V6909",24
"2034997","V6849","V6909",31
"2034998","V6850","V6909",44
"2034999","V6851","V6909",16
"2035000","V6852","V6909",1
"2035002","V6854","V6909",11
"2035004","V6856","V6909",2
"2035006","V6858","V6909",2
"2035009","V6861","V6909",5
"2035010","V6862","V6909",2
"2035011","V6863","V6909",18
"2035012","V6864","V6909",16
"2035013","V6865","V6909",13
"2035014","V6866","V6909",11
"2035017","V6869","V6909",4
"2035018","V6870","V6909",7
"2035019","V6871","V6909",25
"2035020","V6872","V6909",9
"2035021","V6873","V6909",7
"2035022","V6874","V6909",4
"2035024","V6876","V6909",1
"2035027","V6879","V6909",45
"2035028","V6880","V6909",30
"2035029","V6881","V6909",38
"2035032","V6884","V6909",2
"2035033","V6885","V6909",7
"2035034","V6886","V6909",1
"2035037","V6889","V6909",6
"2035038","V6890","V6909",21
"2035039","V6891","V6909",16
"2035040","V6892","V6909",9
"2035041","V6893","V6909",34
"2035050","V6902","V6909",6
"2035051","V6903","V6909",4
"2035052","V6904","V6909",10
"2035054","V6906","V6909",177
"2035055","V6907","V6909",165
"2035056","V6908","V6909",128
"2035057","V6909","V6909",195
"2035058","V6910","V6909",12
"2035060","V6912","V6909",1
"2035062","V6914","V6909",1
"2035063","V6915","V6909",2
"2035067","V6919","V6909",1
"2049879","V6927","V6929",132
"2049881","V6929","V6929",103
"2049882","V6930","V6929",33
"2049885","V6933","V6929",6
"2049888","V6936","V6929",10
"2049889","V6937","V6929",16
"2064504","V6748","V6932",4
"2064522","V6766","V6932",6
"2064527","V6771","V6932",9
"2064528","V6772","V6932",1
"2064532","V6776","V6932",1
"2064683","V6927","V6932",3
"2064684","V6928","V6932",3
"2064686","V6930","V6932",2
"2064687","V6931","V6932",90
"2064688","V6932","V6932",10
"2064689","V6933","V6932",4
"2064690","V6934","V6932",22
"2064691","V6935","V6932",14
"2064693","V6937","V6932",9
"2064702","V6946","V6932",47
"2064703","V6947","V6932",58
"2064704","V6948","V6932",136
"2064707","V6951","V6932",70
"2064711","V6955","V6932",74
"2064712","V6956","V6932",25
"2064713","V6957","V6932",48
"2079437","V6877","V6941",18
"2079438","V6878","V6941",67
"2079442","V6882","V6941",96
"2079443","V6883","V6941",2
"2079481","V6921","V6941",42
"2079482","V6922","V6941",33
"2079483","V6923","V6941",26
"2079484","V6924","V6941",55
"2079485","V6925","V6941",80
"2079486","V6926","V6941",73
"2079488","V6928","V6941",1
"2079491","V6931","V6941",10
"2079492","V6932","V6941",1
"2079495","V6935","V6941",3
"2079498","V6938","V6941",15
"2079499","V6939","V6941",14
"2079500","V6940","V6941",58
"2079501","V6941","V6941",74
"2079502","V6942","V6941",11
"2079503","V6943","V6941",41
"2079504","V6944","V6941",47
"2079505","V6945","V6941",75
"2079506","V6946","V6941",3
"2079507","V6947","V6941",4
"2079508","V6948","V6941",5
"2079509","V6949","V6941",35
"2079510","V6950","V6941",69
"2079512","V6952","V6941",48
"2079514","V6954","V6941",1
"2079515","V6955","V6941",2
"2079516","V6956","V6941",2
"2079517","V6957","V6941",1
"2079521","V6961","V6941",3
"2094241","V6877","V6945",45
"2094242","V6878","V6945",77
"2094246","V6882","V6945",73
"2094247","V6883","V6945",88
"2094285","V6921","V6945",27
"2094286","V6922","V6945",24
"2094287","V6923","V6945",68
"2094288","V6924","V6945",46
"2094289","V6925","V6945",26
"2094290","V6926","V6945",100
"2094292","V6928","V6945",11
"2094295","V6931","V6945",2
"2094302","V6938","V6945",97
"2094303","V6939","V6945",57
"2094304","V6940","V6945",21
"2094305","V6941","V6945",49
"2094306","V6942","V6945",43
"2094307","V6943","V6945",90
"2094308","V6944","V6945",143
"2094309","V6945","V6945",83
"2094310","V6946","V6945",1
"2094313","V6949","V6945",39
"2094314","V6950","V6945",38
"2094316","V6952","V6945",41
"2094317","V6953","V6945",16
"2094318","V6954","V6945",17
"2094320","V6956","V6945",2
"2094325","V6961","V6945",7
"2108803","V6635","V6991",1
"2108804","V6636","V6991",5
"2108806","V6638","V6991",1
"2108807","V6639","V6991",3
"2108809","V6641","V6991",11
"2108810","V6642","V6991",1
"2108811","V6643","V6991",1
"2108812","V6644","V6991",21
"2108813","V6645","V6991",13
"2108817","V6649","V6991",1
"2108823","V6655","V6991",1
"2108825","V6657","V6991",4
"2108826","V6658","V6991",2
"2108827","V6659","V6991",9
"2108829","V6661","V6991",9
"2108830","V6662","V6991",16
"2108831","V6663","V6991",3
"2108832","V6664","V6991",12
"2108833","V6665","V6991",3
"2108835","V6667","V6991",1
"2108837","V6669","V6991",4
"2108838","V6670","V6991",1
"2108840","V6672","V6991",7
"2108841","V6673","V6991",14
"2108842","V6674","V6991",9
"2108843","V6675","V6991",8
"2108844","V6676","V6991",9
"2108845","V6677","V6991",3
"2108847","V6679","V6991",1
"2108848","V6680","V6991",1
"2108849","V6681","V6991",7
"2108850","V6682","V6991",13
"2108851","V6683","V6991",6
"2108852","V6684","V6991",5
"2108856","V6688","V6991",1
"2108861","V6693","V6991",2
"2108862","V6694","V6991",5
"2108863","V6695","V6991",6
"2108866","V6698","V6991",1
"2108868","V6700","V6991",11
"2108871","V6703","V6991",18
"2108872","V6704","V6991",2
"2108873","V6705","V6991",6
"2108874","V6706","V6991",9
"2108875","V6707","V6991",10
"2108890","V6722","V6991",8
"2108892","V6724","V6991",1
"2108893","V6725","V6991",14
"2108898","V6730","V6991",5
"2108899","V6731","V6991",15
"2108900","V6732","V6991",13
"2108902","V6734","V6991",20
"2108904","V6736","V6991",1
"2108906","V6738","V6991",2
"2108907","V6739","V6991",7
"2108908","V6740","V6991",6
"2108909","V6741","V6991",18
"2109083","V6915","V6991",5
"2109085","V6917","V6991",2
"2109086","V6918","V6991",3
"2109151","V6983","V6991",22
"2109152","V6984","V6991",22
"2109154","V6986","V6991",10
"2109155","V6987","V6991",30
"2109157","V6989","V6991",16
"2109158","V6990","V6991",6
"2109159","V6991","V6991",61
"2109160","V6992","V6991",45
"2109161","V6993","V6991",4
"2109162","V6994","V6991",15
"2109163","V6995","V6991",19
"2109164","V6996","V6991",59
"2109165","V6997","V6991",13
"2109166","V6998","V6991",29
"2109167","V6999","V6991",42
"2109168","V7000","V6991",20
"2109169","V7001","V6991",31
"2109170","V7002","V6991",14
"2109172","V7004","V6991",17
"2109176","V7008","V6991",30
"2109180","V7012","V6991",12
"2109183","V7015","V6991",4
"2109185","V7017","V6991",1
"2109190","V7022","V6991",1
"2109191","V7023","V6991",3
"2109192","V7024","V6991",4
"2109193","V7025","V6991",10
"2109195","V7027","V6991",1
"2109196","V7028","V6991",11
"2109198","V7030","V6991",1
"2109200","V7032","V6991",12
"2109202","V7034","V6991",2
"2109204","V7036","V6991",5
"2109205","V7037","V6991",2
"2109206","V7038","V6991",5
"2109209","V7041","V6991",6
"2109210","V7042","V6991",6
"2123549","V6577","V6994",3
"2123551","V6579","V6994",1
"2123554","V6582","V6994",1
"2123555","V6583","V6994",8
"2123556","V6584","V6994",1
"2123557","V6585","V6994",2
"2123563","V6591","V6994",7
"2123565","V6593","V6994",11
"2123574","V6602","V6994",14
"2123575","V6603","V6994",4
"2123576","V6604","V6994",16
"2123577","V6605","V6994",16
"2123578","V6606","V6994",2
"2123581","V6609","V6994",1
"2123584","V6612","V6994",4
"2123600","V6628","V6994",13
"2123608","V6636","V6994",1
"2123609","V6637","V6994",1
"2123612","V6640","V6994",1
"2123616","V6644","V6994",2
"2123617","V6645","V6994",1
"2123621","V6649","V6994",10
"2123623","V6651","V6994",2
"2123625","V6653","V6994",4
"2123626","V6654","V6994",2
"2123627","V6655","V6994",4
"2123629","V6657","V6994",3
"2123630","V6658","V6994",2
"2123632","V6660","V6994",3
"2123633","V6661","V6994",1
"2123635","V6663","V6994",1
"2123636","V6664","V6994",2
"2123638","V6666","V6994",5
"2123641","V6669","V6994",7
"2123644","V6672","V6994",8
"2123645","V6673","V6994",2
"2123646","V6674","V6994",7
"2123647","V6675","V6994",1
"2123648","V6676","V6994",10
"2123649","V6677","V6994",2
"2123650","V6678","V6994",4
"2123651","V6679","V6994",22
"2123652","V6680","V6994",15
"2123653","V6681","V6994",16
"2123654","V6682","V6994",1
"2123655","V6683","V6994",5
"2123656","V6684","V6994",29
"2123658","V6686","V6994",2
"2123659","V6687","V6994",1
"2123660","V6688","V6994",3
"2123661","V6689","V6994",4
"2123662","V6690","V6994",2
"2123663","V6691","V6994",6
"2123664","V6692","V6994",1
"2123665","V6693","V6994",41
"2123666","V6694","V6994",10
"2123667","V6695","V6994",3
"2123668","V6696","V6994",5
"2123669","V6697","V6994",7
"2123670","V6698","V6994",17
"2123672","V6700","V6994",7
"2123675","V6703","V6994",18
"2123676","V6704","V6994",2
"2123677","V6705","V6994",2
"2123684","V6712","V6994",12
"2123694","V6722","V6994",7
"2123695","V6723","V6994",3
"2123697","V6725","V6994",5
"2123701","V6729","V6994",21
"2123702","V6730","V6994",17
"2123704","V6732","V6994",1
"2123705","V6733","V6994",10
"2123706","V6734","V6994",5
"2123708","V6736","V6994",10
"2123709","V6737","V6994",19
"2123710","V6738","V6994",16
"2123711","V6739","V6994",8
"2123712","V6740","V6994",14
"2123714","V6742","V6994",1
"2123715","V6743","V6994",3
"2123717","V6745","V6994",1
"2123721","V6749","V6994",3
"2123728","V6756","V6994",2
"2123729","V6757","V6994",3
"2123730","V6758","V6994",2
"2123885","V6913","V6994",3
"2123886","V6914","V6994",2
"2123887","V6915","V6994",1
"2123955","V6983","V6994",1
"2123956","V6984","V6994",1
"2123958","V6986","V6994",1
"2123959","V6987","V6994",3
"2123960","V6988","V6994",1
"2123961","V6989","V6994",4
"2123962","V6990","V6994",3
"2123964","V6992","V6994",12
"2123966","V6994","V6994",80
"2123967","V6995","V6994",50
"2123968","V6996","V6994",15
"2123970","V6998","V6994",17
"2123971","V6999","V6994",63
"2123972","V7000","V6994",75
"2123973","V7001","V6994",42
"2123976","V7004","V6994",3
"2123980","V7008","V6994",2
"2123981","V7009","V6994",3
"2123984","V7012","V6994",10
"2123985","V7013","V6994",3
"2123986","V7014","V6994",2
"2123987","V7015","V6994",15
"2123990","V7018","V6994",2
"2123991","V7019","V6994",2
"2123993","V7021","V6994",6
"2123994","V7022","V6994",18
"2123995","V7023","V6994",44
"2123996","V7024","V6994",33
"2123997","V7025","V6994",44
"2123998","V7026","V6994",2
"2123999","V7027","V6994",1
"2124000","V7028","V6994",62
"2124002","V7030","V6994",3
"2124003","V7031","V6994",26
"2124004","V7032","V6994",24
"2124006","V7034","V6994",12
"2124009","V7037","V6994",1
"2124010","V7038","V6994",5
"2124011","V7039","V6994",2
"2124014","V7042","V6994",19
"2138425","V6649","V6995",5
"2138431","V6655","V6995",1
"2138436","V6660","V6995",2
"2138449","V6673","V6995",1
"2138450","V6674","V6995",1
"2138454","V6678","V6995",4
"2138455","V6679","V6995",1
"2138456","V6680","V6995",2
"2138457","V6681","V6995",1
"2138460","V6684","V6995",3
"2138463","V6687","V6995",1
"2138469","V6693","V6995",7
"2138470","V6694","V6995",2
"2138471","V6695","V6995",1
"2138476","V6700","V6995",1
"2138479","V6703","V6995",1
"2138480","V6704","V6995",1
"2138481","V6705","V6995",1
"2138501","V6725","V6995",1
"2138509","V6733","V6995",1
"2138513","V6737","V6995",1
"2138516","V6740","V6995",2
"2138760","V6984","V6995",2
"2138763","V6987","V6995",3
"2138766","V6990","V6995",6
"2138768","V6992","V6995",13
"2138770","V6994","V6995",96
"2138771","V6995","V6995",95
"2138772","V6996","V6995",11
"2138774","V6998","V6995",33
"2138775","V6999","V6995",111
"2138776","V7000","V6995",215
"2138777","V7001","V6995",5
"2138780","V7004","V6995",1
"2138784","V7008","V6995",1
"2138785","V7009","V6995",1
"2138789","V7013","V6995",1
"2138793","V7017","V6995",1
"2138795","V7019","V6995",1
"2138797","V7021","V6995",5
"2138798","V7022","V6995",1
"2138799","V7023","V6995",11
